y,x1,x2
1,0.960008027,-0.582757413
1,0.194483698,0.47396412
1,0.392916648,-0.259310173
1,0.145417254,0.0484338
1,1.645918655,-0.222582741
1,1.883656887,-0.087000879
1,0.76422464,-0.424822303
0,1.03534781,0.118415321
0,0.400590693,0.82679228
1,1.731003,-0.355437361
1,0.45938831,-0.29652321
0,0.633690871,0.805355978
0,-0.955031599,0.462636439
1,1.215901552,-0.47677216
0,-0.865934935,0.692755653
0,-0.995613187,0.099947884
1,0.061496012,0.300702332
1,1.604716281,-0.434847079
0,-0.692414369,0.82071169
1,0.201905784,-0.222338979
1,1.372759139,-0.242859274
1,0.90412712,-0.528082301
1,1.537047684,-0.217228898
1,1.798659505,-0.202763076
1,1.447963954,-0.543035852
0,-0.579361373,0.917658659
1,0.162410339,-0.008672203
0,-1.058700657,-0.091925053
0,-0.747461673,0.630079785
0,0.6011587,0.875827961
1,0.01830806,0.185723116
1,0.287165398,-0.014073506
0,0.624597528,0.806176587
0,0.794960703,0.621201497
1,1.221192651,-0.501753231
1,0.128517231,0.030060567
0,0.645818114,0.735127252
0,-0.922715157,0.276003044
1,1.946498216,-0.205297441
0,0.260825873,1.04119135
0,-0.605095505,0.878675064
1,2.061964997,0.394122907
1,1.651295544,-0.372412655
0,-0.833754077,0.701223815
0,-1.156926734,0.323208588
1,1.819013891,-0.160453221
1,0.298379322,0.005837618
0,0.264895503,1.007095931
0,-0.162303463,0.783778419
1,1.877584771,-0.226779301
1,1.274245165,-0.466360991
0,0.80776621,0.097605335
0,-0.507169734,0.808133937
0,-0.837647829,0.130977629
1,1.633020653,-0.256642353
0,0.648204333,0.692304869
0,-0.948142677,0.374494286
1,0.124451329,-0.091810529
0,-0.242668531,0.973242231
1,2.052017196,0.204343899
1,2.112644896,0.082482872
0,0.392831286,1.013997028
1,0.098254563,0.111895598
1,1.470802487,-0.427288348
1,0.35619042,-0.335716741
0,1.15920521,0.190969106
0,0.396611266,0.857368572
0,-0.374568872,0.85042796
0,-0.845157856,0.420679659
0,0.038875313,0.884857672
0,0.908797932,0.219413514
1,0.229765657,-0.043804792
1,0.094874527,-0.102429297
1,0.69457288,-0.454652042
1,0.182205833,-0.042885285
0,0.767290084,0.987643761
0,0.285121573,1.06366011
1,1.108416887,-0.557105411
1,1.906478359,-0.085422658
0,-0.99384817,0.194687535
0,-1.039452685,0.538231729
1,1.788209888,0.207626515
0,0.161767284,0.996306209
1,-0.034856735,0.49469533
1,0.136917912,0.023496979
0,0.063314598,1.094899104
0,-0.501467268,0.647367315
0,0.843630985,0.285634814
1,1.963362154,0.326423724
0,0.760221226,0.704367442
0,1.097778212,0.210548867
1,0.485846644,-0.372259733
1,1.589393044,-0.250171315
0,-0.551989266,0.88701848
0,0.692743375,0.397028969
0,0.550802517,1.016796271
1,1.976231345,0.233541153
0,0.861559651,0.65773252
0,0.76291484,0.538101478
1,0.532091125,-0.482130673
1,1.330103177,-0.401966177
1,1.752366236,0.318624807
1,1.971885843,0.218758124
0,0.128486065,0.862280334
0,-0.028533956,0.833303171
1,-0.127834667,0.218641402
1,1.380649067,-0.594268446
0,0.912064927,0.497285062
0,1.170684411,-0.045464764
0,0.826130302,0.068663697
0,0.510595446,0.670274851
1,1.829252571,0.032315887
0,0.826845979,0.46854563
0,0.550072666,0.967396387
0,0.120878366,1.041784871
1,1.340015868,-0.539622826
0,-0.646886629,0.668417206
0,-0.480974281,0.629908926
0,-0.199528967,0.925651473
1,1.969058406,0.403900084
1,1.027719666,-0.547131531
0,-0.885404914,0.160920508
1,1.786421326,-0.10791916
1,1.248266649,-0.514288995
0,-1.035266922,0.17566614
1,0.468246258,-0.274937486
1,0.477789651,-0.18951445
1,0.567872144,-0.297188647
0,-0.573884653,0.671963339
1,-0.079245311,0.200804216
0,-0.898104323,0.465708971
1,0.891304628,-0.300471994
0,-0.937385991,0.324807774
1,0.522746945,-0.477388706
1,0.44623277,-0.373395378
0,-0.59373716,0.6788199
1,0.760174121,-0.668262182
0,0.236907771,0.870200894
0,1.004090672,-0.066900881
0,-0.263588819,1.034738822
1,0.142518558,0.064509539
1,0.316856055,-0.151058115
1,1.197702209,-0.517834568
1,1.457779375,-0.585562287
1,-0.092447801,0.336632083
0,0.222473349,0.882499604
0,-0.14904896,0.78738669
0,-0.816823784,0.714710733
0,0.949262697,0.116773489
1,0.531944986,-0.32869694
1,1.189225129,-0.41762161
0,-1.166640951,0.350089492
1,1.789863071,-0.383081656
0,-0.430806321,1.054247967
0,0.304242464,0.807897397
1,1.623803729,-0.14475818
0,-0.637719136,0.790288915
1,1.935856332,0.556094471
0,0.606433039,0.501035852
1,0.020182235,0.222747552
0,0.136548694,0.928291261
0,-0.754328727,0.554717222
1,2.096515297,0.289795929
1,0.208747527,-0.222309001
1,1.021292736,-0.498230718
0,-0.658989158,0.793729508
0,0.788658248,0.539624956
1,1.958612138,0.170809058
0,0.562595738,0.919114648
0,-0.659784391,0.613393299
1,-0.092807003,-0.024432161
1,0.875330155,-0.53314129
0,-1.000667626,0.368301765
1,-0.024904577,0.146895542
0,0.194985539,1.012594323
0,0.245972488,0.941883713
1,1.881687465,0.11201432
1,0.054715237,0.508277902
1,1.238093343,-0.501019704
1,2.035490408,0.206477206
0,1.040070727,-0.008698048
0,0.550990653,0.739503179
1,-0.014336657,-0.129554858
1,0.607054787,-0.372737468
1,0.486262812,-0.248754278
0,0.984154387,0.291583764
0,0.927098216,0.307335872
1,0.133212592,0.280924069
0,0.842518362,0.301338957
0,-0.944270401,0.367056158
0,-0.744149105,0.813340015
1,1.85817554,0.308066312
1,1.117827384,-0.421265047
0,0.906863904,0.493297272
0,-0.919376599,0.108120363
0,0.63428297,0.500019532
0,0.829699433,0.737973856
1,0.838203287,-0.612364648
1,1.152323324,-0.626714331
0,-0.391174926,0.78395011
0,0.623656901,0.747207044
0,-1.005801917,0.037526344
0,0.914455181,0.033680773
1,0.429777714,-0.481290674
1,1.811374142,0.064775239
1,0.16790569,-0.13762255
1,2.036321223,0.432341547
0,-0.646364025,0.626690865
0,0.17432289,0.900605013
1,0.010832787,0.180789869
0,-0.388435898,0.948560555
0,0.524359909,0.849168963
0,0.724326451,0.263265248
1,0.573060272,-0.423100144
0,0.14486449,0.781613487
1,0.580530534,-0.41298685
1,1.177187031,-0.325954121
1,0.941275609,-0.498658476
0,0.994664736,0.202674787
1,-0.037444646,0.471716724
1,1.036679858,-0.293985344
0,-0.990002459,0.415265606
0,-0.796541338,0.262063962
1,2.090286222,0.345026617
1,0.664588135,-0.630934134
0,0.92406435,0.653343235
0,-0.785878994,0.530534028
1,0.070454567,0.052039539
1,0.163565053,0.267031447
0,1.074414681,0.476314563
0,-1.075559916,0.174162214
1,0.921237192,-0.418735162
0,-0.285950831,1.079294709
1,0.964783438,-0.457404331
0,0.887774515,0.672960877
1,1.140164007,-0.618627698
0,0.914669487,0.225914172
1,0.812295271,-0.561811873
1,1.118263989,-0.415628919
1,1.32557937,-0.427224843
0,0.519390348,0.791606298
0,0.541801263,0.777355984
1,0.663929325,-0.462434374
0,-0.81972136,0.355645607
0,0.628270447,0.656723321
0,-0.894364446,0.192321825
0,-0.184919067,1.130711168
0,-1.041620656,0.347632837
0,0.766849529,0.789523325
1,1.680239148,-0.288709021
1,0.026929482,0.018688748
0,-0.672028739,0.651980531
1,1.790575671,0.071096659
0,1.008238657,0.147245738
1,0.919907504,-0.637482992
1,2.08211263,0.099358419
0,-0.704221326,0.592789178
1,1.64514587,-0.348460868
1,-0.048237107,0.31722182
0,-0.068859963,1.113063115
1,0.146384552,0.168022386
1,-0.032043716,0.38117419
0,0.851538048,0.233263593
1,1.404562722,-0.230109965
0,-0.977342464,0.555714344
1,1.501881784,-0.136043762
0,1.049170414,0.363696318
0,0.010174131,0.817213726
0,0.157753777,0.893659719
0,-0.266631275,0.774965707
0,0.570303604,0.68916516
1,0.051591855,0.119723419
0,0.88718522,0.221356205
1,1.594452406,-0.436390949
0,-0.115850889,0.88118946
0,0.949273502,0.362897117
0,-0.909956631,0.418620424
1,2.029369582,-0.157453625
0,0.069853157,0.980304033
0,0.651909384,0.546226932
1,0.364668321,-0.348116053
1,0.142960779,-0.021470618
0,-1.205148916,0.326853365
0,-0.5815756,0.776870725
0,0.036190039,0.993667464
0,0.640907185,0.953420694
1,1.346487466,-0.678882236
1,1.847457983,0.101937348
1,0.492262798,-0.346327967
1,0.243771635,-0.058855466
0,0.651937039,0.965096479
1,1.589172616,-0.437195303
1,1.167579465,-0.404105671
0,0.561271874,0.808386812
0,-0.970478894,0.389967839
0,-0.848753894,0.188103852
0,-0.981105845,0.222965963
1,-0.136396963,0.152409534
0,-0.526779416,0.8161287
0,-0.580345812,0.995834374
1,0.446579241,-0.413350555
1,2.052772541,0.271227397
0,-0.813458188,0.58284705
1,0.223757714,-0.009201324
1,1.214663665,-0.418443928
0,0.27298852,1.105547049
1,0.445930442,-0.234541613
0,0.016216162,0.862449404
0,-0.920247221,0.04458373
0,-0.388997162,1.03269907
1,1.326493184,-0.173637943
0,-0.034264281,1.05169766
0,-0.328642093,0.987033633
1,1.274451127,-0.492114449
0,0.139011189,0.925004916
1,0.107149459,0.397532037
0,0.881822045,0.392024995
0,-0.371010576,0.874676284
0,-0.511295456,0.760687731
0,0.386184534,1.078896738
1,0.246778568,-0.113941056
0,-0.856703766,0.102781747
1,0.096865113,0.560071495
0,0.783169391,0.408444676
0,-1.049645694,-0.011372919
1,0.557019306,-0.270003697
1,1.852464654,0.024967171
0,-1.076916638,0.037128037
0,-0.870984345,0.254556752
1,1.304337565,-0.406871559
1,1.976491668,0.520134863
0,0.428225227,0.986157483
0,-0.250451532,0.992409908
0,0.622697404,0.732587672
0,-0.176656465,0.952597948
0,0.023983955,1.003322597
1,0.825048032,-0.479984553
0,0.514061452,0.845459116
1,0.002008611,0.516208846
0,0.090419109,0.979786109
1,0.99135034,-0.483266048
0,-0.908741181,0.635947747
1,0.706287681,-0.283310049
0,-0.129712622,0.897084944
1,0.278150616,-0.132529705
0,-0.006453374,1.126322089
0,0.188332831,0.943922964
1,0.557746924,-0.431548536
1,0.88595341,-0.425528882
1,0.164376255,0.410869785
0,0.925979152,0.155195179
1,0.956771063,-0.596782686
1,-0.004003422,0.260691371
1,0.214302055,0.102152884
0,-0.984108779,0.268895558
0,-0.859635905,-0.035533222
0,-0.280631573,0.784634808
1,0.369461198,-0.384157369
0,0.791062713,0.535063449
0,0.442372475,0.868181226
1,1.956412824,0.056961301
0,-0.436629601,1.057200839
1,1.573602423,-0.433100492
0,-0.82152168,0.384605492
1,1.115635595,-0.474285927
0,-0.020868146,1.157310066
1,0.882482841,-0.478960675
0,-0.54117312,0.698080073
1,0.3015924,-0.17191806
0,0.278976381,1.191004096
1,0.409214325,-0.240021916
1,1.655092129,-0.345805549
0,-0.858847073,0.331077417
1,2.056242914,0.302762909
1,1.373734799,-0.540514698
1,0.274105325,-0.364709908
0,-0.574249253,0.713228523
0,-0.90340748,0.154007373
0,-0.039773292,1.181842788
1,0.455630312,-0.149602944
0,-0.28496419,0.831390627
1,0.381822176,-0.149336056
1,1.060327121,-0.36869721
0,1.230454811,0.324227207
1,1.447337913,-0.524427144
0,0.939986105,0.563029823
1,0.509993492,-0.441640768
0,1.097030188,0.136855993
0,1.018178795,0.474182692
0,0.903057412,0.340523944
1,0.040975411,0.264253408
0,0.688298847,0.762804448
0,-0.460354878,0.976054761
1,0.740408162,-0.46782141
1,0.227905784,-0.030369258
0,1.258152134,0.063829835
1,1.933261143,0.325038699
1,1.575366255,-0.33070618
1,0.187742707,0.09188767
0,-0.80744809,0.761984142
1,1.487278537,-0.540772481
1,0.786048214,-0.394996829
0,-0.97444712,0.245153801
0,-0.977659211,0.170102983
0,1.165722603,0.029421427
0,1.05583255,0.488689397
0,0.862019564,0.475867609
0,-0.807482285,0.534732181
1,0.349340927,-0.334550647
1,0.210396668,-0.026676403
0,-0.588692112,0.696442369
1,1.876090121,-0.114303904
0,-0.884476788,0.334822874
1,0.28441399,-0.323652371
0,-0.26278696,0.889134599
0,1.052235608,0.318744778
0,0.571198356,1.114362417
1,1.984303177,-0.270099674
0,0.084494308,0.918234779
0,-0.950096807,0.572120796
1,1.564132214,-0.318903498
1,1.366404028,-0.428001462
1,0.68630539,-0.557793936
1,0.824628183,-0.518886813
1,0.05005946,0.100563485
1,0.524083321,-0.327039684
0,-0.969398244,0.134127515
1,1.679272514,-0.341844917
0,0.252064265,0.969854714
1,1.420033654,-0.552433325
1,1.785785266,-0.020089691
0,0.974320987,-0.249187831
0,0.84736723,0.263984139
1,1.661095131,-0.196328838
0,0.054797979,1.150004196
1,1.270455651,-0.680722559
0,0.221608869,0.789158923
0,-0.972397739,0.144373766
1,0.167842038,0.025646697
1,1.990107667,0.276801864
0,0.332979496,0.908948187
1,1.460035959,-0.453835102
1,0.354598037,-0.409599137
1,0.764562204,-0.452676702
0,-0.237797154,1.032218359
1,0.596698224,-0.351183249
1,0.718552068,-0.576194676
0,0.479606177,0.804083736
1,1.376527947,-0.341179088
1,0.115095903,-0.107034199
0,0.92730908,0.434756086
1,1.481190196,-0.288762041
1,0.320392481,-0.127881787
0,0.233446559,0.826538516
1,1.302464327,-0.31024948
0,0.503644174,1.003426498
0,-0.962572388,-0.015098927
1,0.110351058,-0.015714108
0,-0.940980921,-0.10984262
1,1.709274893,-0.506871568
1,0.370846454,-0.056210269
1,1.754291601,-0.156744995
0,-0.459937093,0.870267337
1,0.166961559,-0.131841055
1,1.550043871,-0.360359438
0,-0.639575216,0.953350226
1,0.154477178,-0.271939474
0,0.386100543,0.865229897
0,-0.999637603,0.193014631
1,1.651097679,-0.233671093
1,0.157884474,-0.002221065
0,0.997432295,0.024228962
0,0.276554826,0.956748705
0,-0.426964514,0.880687821
0,0.459872227,0.906515282
1,2.054704598,0.317942582
1,-0.114954719,0.249351776
1,1.303392137,-0.457759397
0,0.64219016,0.835071275
0,0.538066284,0.946037525
0,0.021726086,1.04822456
0,-0.969708309,0.128346946
1,0.10088522,0.001473504
1,0.328725806,0.011924197
1,1.985995474,0.18270226
0,-0.773380803,0.631406626
0,-0.782069541,0.620218452
0,0.369502341,0.85655088
0,0.803899182,0.405471401
0,-0.003450806,0.999631533
0,0.305724897,1.035141699
1,1.938194107,0.015979656
0,0.349407163,0.794543071
1,0.101940129,0.366696598
1,0.645175803,-0.56857697
0,0.254113013,0.853876532
0,0.632211078,0.846999218
0,-0.044209571,0.883633537
1,0.979893432,-0.510030107
0,0.620809524,0.311580523
0,0.231088815,0.899041452
1,1.019041855,-0.504005169
1,0.369357004,-0.408011036
1,1.094378445,-0.389324187
0,0.049362568,0.879928488
0,0.764191501,0.746580361
1,0.064581448,0.10881343
0,1.012911105,-0.023335434
0,-0.335173094,0.987698056
0,-0.602066518,0.807162114
0,-0.702065057,0.621500823
1,1.339357917,-0.372797409
0,-0.718128127,0.654691119
0,0.505726192,0.904777847
0,-1.049568547,-0.139374052
1,1.845025016,-0.305245836
0,-0.163284678,0.989381967
0,0.625960705,0.78832814
1,-0.010235742,0.330357635
0,0.012233346,1.028385844
1,2.004051816,0.187280559
0,1.000110792,0.089827059
0,0.700559352,0.933079016
1,1.782962013,-0.195679587
0,-0.412949846,0.92658515
0,-0.736167955,0.749238503
0,-0.176871299,0.768190406
1,0.159262557,-0.132488515
1,0.004653065,0.25617751
0,0.43105744,0.664174287
0,-0.947341651,0.075681449
0,-0.785243499,-0.083531623
0,-0.379955783,0.947272305
1,1.291800051,-0.52859812
1,1.822951941,-0.192842614
1,1.140736895,-0.571541842
1,1.72623187,-0.088591308
1,0.210836331,-0.026564485
0,0.939437602,0.33084826
1,0.08138336,0.41797981
0,0.755611515,0.858827514
0,-0.289343043,0.810469358
1,1.974410826,0.12181681
1,0.476343925,-0.315698131
0,1.079559944,0.295955593
0,0.270462076,0.943292642
1,1.582597819,-0.282067683
1,1.965158893,0.31713676
1,0.328311362,-0.125381626
0,0.266975517,0.753991459
1,0.932249024,-0.519211022
0,-0.940872328,0.337030949
1,0.609451905,-0.465291658
1,0.347551114,-0.074745574
1,0.549252681,-0.537520494
0,1.067579404,0.263168745
1,0.095141929,0.16386091
1,0.17797973,-0.106362348
1,0.086335325,-0.381372602
1,0.702458371,-0.315396909
1,0.217807472,-0.019562926
0,-0.937991244,0.410357144
0,0.924452126,0.223863253
0,-0.362051772,0.783904416
0,-0.200234657,1.061700257
1,1.947531797,0.30304846
1,0.273665823,-0.419432425
0,-0.34523381,1.051771612
0,-0.739496244,0.405177235
0,0.499830487,0.789343013
0,-0.125951816,0.843368252
1,0.114931002,-0.005522117
0,0.816437528,-0.145769366
1,0.357149316,-0.386923687
1,1.80500567,-0.230285019
0,0.17905098,0.999972068
0,-0.774776031,0.768913715
0,-0.903385298,0.479007336
1,1.353066542,-0.410834569
0,0.985788409,0.606620839
0,-0.991340004,0.542543709
0,0.875449678,0.425326649
1,0.856493918,-0.645285546
0,1.195506915,0.303517556
0,-0.584743475,0.824649
0,0.990087434,-0.014992181
0,1.02876162,0.101104919
1,1.940700568,-0.210492844
0,-0.092939844,1.109642546
1,1.859640225,-0.249376919
1,1.507413786,-0.501219369
0,0.064260589,0.790546584
1,1.841400512,0.542972902
1,2.089031125,0.187404958
0,-1.092814926,0.110853345
0,1.018524834,0.266751176
1,1.254274752,-0.411285973
1,1.983462178,0.267432801
0,0.700905716,0.728223355
0,0.634645605,0.763455284
0,0.074656221,1.045083909
0,-0.798206886,0.696169279
1,0.869371723,-0.48705474
0,-0.875274188,0.497105124
1,1.729933876,-0.064118852
0,-0.812095983,0.48676119
1,-0.005323215,0.292621593
1,0.885708056,-0.60996951
0,1.041460873,0.221827443
1,1.962010005,0.068432709
1,0.51364032,-0.273710162
0,-0.809313815,0.262912068
0,-0.768893374,0.608602825
0,0.526200828,0.802120277
1,0.544354733,-0.484873864
1,1.627508616,-0.320321387
1,-0.127676151,0.283267341
1,0.805481195,-0.515403529
0,-0.383510216,0.919106816
1,1.875233149,-0.141515608
0,0.491944854,0.872869978
0,-0.517750304,0.682436577
1,0.173398123,-0.273964267
0,-0.973906518,0.266644432
0,0.421503215,0.829436646
0,-0.978163735,-0.014798959
0,0.972442705,0.167453582
1,2.089873497,0.19927992
1,1.642747842,0.01613827
0,-0.238540456,0.973727172
0,-0.889504554,0.407621331
0,-0.951701968,0.279857327
0,0.075812571,1.195267967
0,0.518730512,0.822251993
1,0.509662154,-0.49183331
1,1.299887838,-0.484106225
1,1.541032619,-0.347172845
0,0.424402655,0.895782542
0,0.937113171,0.296133859
1,0.082210081,0.136645993
1,0.814051839,-0.579891637
1,0.759344757,-0.457895146
1,0.32249835,-0.120584814
1,0.329321789,-0.340997063
1,0.044596667,0.243387918
1,1.62767439,-0.083663242
0,-0.513039652,0.94696772
1,0.169476533,0.393334062
1,0.091317287,0.232826254
0,-0.820614249,0.15193943
0,0.63425319,0.845034728
1,1.69270116,0.086894382
0,-0.780547055,0.627998742
1,-0.12426415,0.455013051
0,0.885118764,0.122037222
1,1.353555219,-0.624632931
1,0.609330729,-0.481506839
1,0.673918654,-0.238750743
1,0.800022547,-0.400784936
1,1.022156551,-0.525465334
0,-0.965391008,0.072044926
0,0.057613187,0.930182845
1,1.368804525,-0.412787388
0,0.211826122,1.001541368
1,0.0858244,0.167659066
0,0.23433628,0.885096365
0,-0.844430414,0.498754995
0,-1.022344497,0.141850183
1,1.848129162,-0.004011043
0,0.982002002,0.295149287
0,1.067990806,0.375073075
1,1.060921836,-0.451996698
1,1.279854354,-0.359593434
1,1.066699856,-0.534791354
0,0.914105861,0.631186782
0,-0.225656382,0.792014229
0,0.596368802,0.831712864
1,0.88987784,-0.390026414
0,0.893274187,0.747316234
1,1.991226441,0.599501824
1,0.195317227,-0.238570906
1,2.058382586,0.026440659
1,1.615071887,-0.239023244
1,0.141027143,0.297622721
1,-0.099638054,0.460553074
1,2.025301078,0.362451189
1,0.339744054,-0.172739229
0,-0.352050392,0.858423129
0,0.725677828,0.784068583
1,1.647161117,-0.06451022
1,0.962820144,-0.574956713
0,-1.014886981,0.555801846
0,0.568251494,0.713561253
0,0.115692222,1.155064662
0,-0.911032241,0.145931226
1,1.458160529,-0.217758912
1,1.95034707,0.337776706
0,0.756260111,0.749642176
0,-0.642096986,0.772927841
0,1.05314914,-0.054066602
1,0.156591407,-0.138863841
0,0.761119932,0.600418764
1,1.545692571,-0.07665186
1,0.356022777,0.047164593
0,-0.785954018,0.68201051
1,0.62969373,-0.388323886
0,-0.413107376,0.78631203
1,1.01504676,-0.418880888
0,0.052943624,1.093883508
0,-0.914583518,0.246183713
0,-0.950888707,0.319240799
1,2.055426385,0.567630805
0,0.589378655,0.719998221
1,1.914816746,0.226143249
1,1.911021225,0.247468842
0,0.755653069,0.664856884
1,1.650382792,-0.072687025
0,0.418900239,0.74753391
0,1.017367083,0.287148586
0,-0.033951993,0.827558702
1,1.237655854,-0.328816123
0,0.332982498,0.997631343
0,-0.697012845,0.395436965
1,1.963012681,0.236701032
0,-0.884514052,0.219409497
1,0.176606122,-0.137129888
1,1.852846634,-0.03377296
0,1.09841618,0.05726631
0,-0.905812083,0.34872007
1,1.693347395,-0.283265222
0,-0.563064831,0.696292409
1,1.765373738,0.240175068
1,1.950922799,0.222017977
0,0.144592411,0.916060198
0,-0.963437113,0.114302904
0,-0.901694723,0.35908669
1,1.216859048,-0.51359168
1,1.444099537,-0.526212626
0,-0.953298346,0.083222413
1,1.305392037,-0.544641398
1,1.826409757,0.09198181
0,0.865588555,0.459690051
1,1.292372846,-0.421300559
1,0.381553994,-0.533526901
0,0.851717361,0.350182546
0,-0.847265494,0.567640492
0,1.172257525,0.072557036
1,1.640297277,-0.543274332
0,0.885751566,0.145624913
0,-0.713308288,0.699677374
1,0.938807158,-0.298884834
0,0.06675249,1.171366551
0,-0.150841326,1.024730669
0,-0.34570151,0.858230065
1,2.019966387,0.170689705
1,0.555675677,-0.210332893
0,-0.701200523,0.886836273
1,1.002788324,-0.453473145
0,-0.652557077,0.732825714
1,0.285344069,-0.301738466
0,0.889015063,0.571039289
1,1.804714882,-0.212973983
1,0.009308223,0.131297705
1,0.346014353,-0.578817754
0,-0.322859644,1.071949097
1,-0.070436065,0.329801141
0,-0.097727901,0.985769736
1,0.915371475,-0.327198637
0,0.430248583,0.923991527
1,1.91132869,0.135690517
1,1.822737015,-0.213705229
1,1.420624471,-0.392916688
0,-1.091910053,0.123026754
1,0.304696208,-0.007252295
0,0.424451314,0.927734286
0,-0.075372793,1.115111435
1,0.126078197,0.431252534
1,-0.033718937,0.458697244
1,2.04751433,0.392795087
1,-0.001812923,0.094853692
1,1.017453625,-0.554788151
0,-0.505754013,0.742210935
0,-0.642167316,0.651059501
0,-0.279535003,1.001439813
1,1.832137379,0.045613042
1,0.70016718,-0.524957417
0,-0.411290407,0.927468246
0,-0.292066955,0.976844871
0,-0.27541013,1.038462333
1,1.170687389,-0.498284181
1,-0.04598501,0.304429442
1,0.204182896,-0.142183676
1,0.663341284,-0.411583399
1,1.077428387,-0.436896498
1,0.242712388,0.216100189
1,0.132646501,0.440856509
0,0.94593884,0.365196023
1,1.919031995,0.019401055
0,1.002546301,0.344361967
1,1.287587287,-0.395059833
1,0.295348966,0.060764406
0,0.967242237,0.359083042
0,0.850202506,0.279228769
0,0.053833487,0.888704393
0,-0.22392216,0.939547504
0,-0.829897272,0.650915122
0,0.122381868,0.972835355
0,-0.182785379,0.902919939
0,-0.313540434,1.028665384
1,1.842434748,0.180352984
1,1.575750136,-0.346996841
0,-0.016496081,1.016163743
1,2.291319486,0.629999914
1,1.5774249,-0.335210145
0,0.926945946,0.250750681
1,0.555583553,-0.244680819
1,2.109931568,0.429078312
1,-0.023207658,0.11200189
1,2.08160732,0.26967192
1,0.908484184,-0.57292924
1,0.435586258,-0.295943848
1,1.894016755,0.276663365
0,1.095009036,0.125099354
1,0.856215324,-0.425501712
0,0.428142688,0.747641322
1,0.574000556,-0.49627498
1,0.020010668,-0.134630355
1,0.818277023,-0.478671561
1,0.395406502,-0.357053448
0,-0.540064176,0.848761756
1,-0.164832122,0.162413224
0,0.955500465,0.57395165
0,0.491238654,0.999538912
0,0.880410755,0.161929467
1,1.247324759,-0.257008435
0,1.07291882,0.108030697
1,2.066398862,0.320496344
1,0.948327463,-0.639628144
0,-0.193353782,0.960272561
1,1.927153232,-0.392119126
1,0.182653428,-0.120284607
0,0.282896788,1.014440856
0,-0.893369415,0.233985055
1,1.89893429,0.383201418
1,0.797508642,-0.664304109
0,0.39246752,0.946727685
0,0.820642822,0.636056107
1,1.149227471,-0.487221181
0,1.006545801,0.094458129
0,-0.590697558,0.840940312
1,1.912127538,0.249863577
0,0.39230219,0.831051941
0,-1.056117588,0.282033605
1,1.82051023,0.005128872
0,-0.406339402,1.000411032
0,-0.74617971,0.642008644
1,-0.079660962,0.120003314
0,0.939628815,0.219165916
0,0.33905175,0.763675442
1,1.151997041,-0.511289592
1,1.706010009,-0.203135538
1,0.073972133,0.708565997
1,0.956657338,-0.46852217
0,0.980518951,0.633037042
0,-0.522822459,0.803892852
1,1.820015523,-0.238361012
0,0.469406661,0.948983343
1,-0.093111449,0.458466499
1,0.403452837,-0.38017811
1,2.03966493,0.22204443
1,-0.014650183,0.080359989
1,2.102557724,-0.028070446
0,0.290899485,0.953128713
1,0.602269297,-0.43126067
1,1.668910125,-0.468989715
1,1.927602801,0.408697369
0,0.426441238,0.822839351
0,0.404596911,1.031276575
1,1.995357385,0.431744555
0,-0.295666585,0.744569012
0,-0.159187812,1.036868581
1,2.036394389,0.084578844
1,0.210590697,-0.364165188
1,0.127208453,-0.018036719
1,1.492772587,-0.419108049
1,2.05977718,0.091511424
0,-0.553806387,0.852308043
1,-0.17744605,0.281817005
1,0.138877841,-0.223831526
1,1.895768512,0.275432235
1,0.755067427,-0.451734833
1,0.643574705,-0.465039313
1,1.906599492,0.058963567
1,0.927980674,-0.616501534
0,0.03866758,0.910411342
1,1.221711503,-0.512103476
1,0.543711956,-0.182658629
1,1.428210089,-0.352301116
1,-0.04316588,0.394312565
1,1.35263889,-0.4853915
0,-1.068394642,0.022277101
0,0.261654221,1.06591948
1,0.048437873,-0.254329853
0,-0.798098241,0.284679339
1,0.19469339,-0.357566596
1,0.553567073,-0.429672278
0,-0.498450862,0.771284236
0,0.626410566,0.70828556
1,0.069125861,0.077739999
1,1.754732419,-0.168149466
1,1.118854568,-0.641206079
1,1.919979446,-0.021317062
1,0.007312394,0.010617763
0,0.457821567,0.82765313
0,0.059699189,1.086036493
0,0.923105762,0.728018971
1,1.73730549,-0.306064763
1,0.802583434,-0.522357981
1,0.353352949,-0.382304618
0,-0.8430409,0.126866426
1,1.15320949,-0.504715019
0,-0.724118518,0.723074832
0,-0.955496458,0.14352318
1,1.074154109,-0.541074998
0,-0.176423672,1.108305502
1,1.992409028,-0.144110556
1,0.703079843,-0.493198435
1,1.932343453,0.337825344
1,1.829137728,0.157064733
1,1.451308512,-0.389596932
0,-0.969150164,0.683680124
1,-0.007826151,0.14250089
1,1.600531635,-0.339733698
0,0.902611731,0.336141738
1,0.867021194,-0.309852446
1,-0.131632467,0.315812924
1,2.028552418,-0.039518229
0,-1.017572573,0.055098365
1,0.816057238,-0.506293915
1,0.019959352,-0.080512601
1,0.645223787,-0.377860383
1,1.084001406,-0.393360643
0,-1.059453536,0.444582858
0,0.592566599,0.765001081
0,0.281733943,1.159223168
1,1.742961308,-0.248356003
1,1.333825918,-0.40931696
0,-1.007934493,-0.093484436
0,0.936565502,0.20297498
1,2.142649347,0.580194866
1,0.455056074,-0.116343042
0,-0.887999066,0.579706366
1,-0.02108774,0.272672571
0,-0.757916419,0.592882447
0,-1.002225985,0.213295976
0,0.089428721,0.927291667
